Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)",AV(3),AV(5),AV(10),AV(20),"KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram,Momentum(3),Momentum(5),Momentum(10),Momentum(20)
3/12/14,89.82,90.61,89.48,90.56,27997215,90.5170864,90.41869587,89.89268825,88.36629921,85.98439108,24546819.67,25780303.2,30565634.6,32958188.4,34.98160383,36.97864366,59.17221167,0.771102211,0.865613714,-0.094511503,0.03,-0.5,0.33,1.76
3/13/14,90.9,90.93,88.87,89.28,48541951,90.10472427,90.21166026,89.83433699,88.40213062,86.04965066,34681404,30671449.4,32544798.4,33758635.55,31.78641249,36.87240643,48.38155077,0.630083523,0.818507676,-0.188424153,-1.33,-1.7,-1.16,0.31
3/14/14,88.99,89.38,88.63,88.67,38738769,89.62648284,89.93135839,89.72344775,88.4126353,86.10153877,38425978.33,32184235.8,31556359.4,33670931.9,28.39213423,36.17455146,44.24098594,0.463757388,0.747557618,-0.283800231,-1.55,-1.86,-1.67,-0.96
3/17/14,89.24,89.91,89.19,89.45,28476800,89.56765523,89.84383869,89.69740511,88.45331627,86.16784493,38585840,34251956.2,30509354.9,33390452.4,26.2693975,35.21031642,50.11940909,0.390382126,0.67612252,-0.285740394,-1.11,-1.16,-0.22,-0.36
3/18/14,89.55,90.64,89.53,90.53,31250235,89.88843682,89.96859529,89.77669986,88.53475485,86.25422424,32821934.67,35000994,30312987.5,33472244.6,24.36680273,33.91480506,56.89554021,0.414599433,0.623817903,-0.20921847,1.25,0.31,-0.28,0.28
3/19/14,90.56,90.66,89.45,90.04,40869371,89.93895788,89.98157796,89.80177606,88.59378407,86.32919009,33532135.33,37575425.2,31677864.2,33426949.8,21.81120483,32.22324041,53.35413744,0.389760007,0.577006324,-0.187246316,1.37,-0.52,-1.02,0.41
3/20/14,89.78,90.56,89.58,90.29,31634538,90.05597192,90.0376547,89.84827358,88.66030234,86.40762197,34584714.67,34193942.6,32432696,32917016.1,19.91337165,30.27247509,54.89666992,0.385800229,0.538765105,-0.152964875,0.84,1.01,-0.69,0.24
3/21/14,90.61,90.65,88.825,89,62812715,89.70398128,89.84899021,89.76748562,88.67362382,86.45895619,45105541.33,39008731.8,35596483.8,34496564.6,17.61477246,28.06442035,46.37475486,0.275395273,0.486091138,-0.210695866,-1.53,0.33,-1.53,-0.93
3/24/14,89.32,89.39,87.41,88.22,77735313,89.20932085,89.55281017,89.62010604,88.65583465,86.49382835,57394188.67,48860434.4,41556195.3,36807454.15,14.85496967,25.66378246,42.11737793,0.123535033,0.413579917,-0.290044885,-1.82,-1.23,-2.39,-2.19
3/25/14,88.69,89.25,87.7701,88.51,41723335,88.9762139,89.36320832,89.51438165,88.65011564,86.53375254,60757121,50955054.4,42978024.2,37520385.35,12.07722544,23.20678948,44.16957694,0.026282309,0.336120395,-0.309838087,-1.78,-2.02,-1.71,-1.8
3/26/14,88.96,89.15,87.36,87.37,40930442,88.44080927,89.00080681,89.31015483,88.59991503,86.55031189,53463030,50967268.6,44271346.9,37418490.75,7.939616072,20.50259071,38.40519455,-0.14115253,0.24066581,-0.38181834,-1.63,-2.67,-3.19,-2.86
3/27/14,87.27,87.64,86.4,86.879,64784488,87.92020618,88.61502375,89.07861627,88.53242816,86.55682057,49146088.33,57597258.6,45895600.6,39220199.5,4.495155636,17.77346502,36.2131129,-0.309893187,0.130554011,-0.440447198,-1.341,-3.411,-2.401,-3.561
3/28/14,87.15,88.01,86.81,87.05,39895065,87.63013745,88.33047398,88.88541472,88.47429373,86.5665865,48536665,53013728.6,46011230.2,38783794.8,1.852064453,15.11945804,37.55001136,-0.424924833,0.019458242,-0.444383075,-1.46,-1.95,-1.62,-3.29
3/31/14,87.73,88.26,87.62,87.67,33924297,87.64342497,88.2103878,88.76966094,88.4427528,86.58843627,46201283.33,44251525.4,46555979.9,38532667.4,-1.133008355,12.37921746,42.2740995,-0.460748205,-0.076583047,-0.384165157,0.3,-0.55,-1.78,-2
4/1/14,88.1,89.27,87.7106,89.21,38683837,88.16561665,88.39213547,88.81159799,88.47284092,86.64034842,37501066.33,43643625.8,47299340.1,38806163.8,-3.790640766,9.563473109,51.98903234,-0.360715254,-0.133409489,-0.227305765,2.331,0.7,-1.32,-1.6
4/2/14,89.59,89.68,89.035,89.44,34631615,88.5904111,88.5826563,88.8714458,88.51076873,86.69578707,35746583,42383860.4,46675564.5,39176714.35,-6.140989441,6.768253682,53.25435715,-0.259883566,-0.158704304,-0.101179262,2.39,2.07,-0.6,-1.62
4/3/14,89.55,89.679,88.22,88.73,30319074,88.63694073,88.60944606,88.85797478,88.51936603,86.73606851,34544842,35490777.6,46544018.1,39488357.05,-8.906563441,3.886260173,48.96436148,-0.234560921,-0.173875628,-0.060685294,1.06,1.851,-1.56,-2.25
4/4/14,89.29,89.41,86.14,86.37,131213229,87.88129382,88.20227405,88.6210248,88.43507717,86.72881963,65387972.67,53754410.4,53384069.5,44490276.65,-12.04810665,0.919972263,38.00508755,-0.400310291,-0.21916256,-0.181147731,-2.84,-0.68,-2.63,-4.16
4/7/14,85.84,86.63,84.951,85.55,83995771,87.10419588,87.7200424,88.32854624,88.32193689,86.70547667,81842691.33,63768705.2,54010115.3,47783155.3,-16.00063126,-2.16558783,35.0681103,-0.591022074,-0.293534463,-0.297487611,-3.89,-2.12,-2.67,-5.06
4/8/14,85.65,86.46,85.35,86.34,51495650,86.84946392,87.4691256,88.13916089,88.24421387,86.69823951,88901550,66331067.8,54987346.8,48982685.5,-20.31400703,-5.404711077,39.88780321,-0.670684899,-0.36896455,-0.301720349,-2.39,-2.87,-2.17,-3.88
4/9/14,86.67,87.87,86.43,87.82,45685231,87.17297595,87.53292095,88.10876461,88.22757803,86.72045258,60392217.33,68541791,55462825.7,49867086.3,-21.8730626,-8.385978944,47.71737511,-0.607392983,-0.416650237,-0.190742747,1.45,-1.62,0.45,-2.74
4/10/14,87.87,87.88,84.86,85.1,73659615,86.48198396,87.09057168,87.8222156,88.10492792,86.68836441,56946832,77209899.2,56350338.4,51122969.5,-25.61817599,-11.39731211,37.93745186,-0.7678635,-0.486892889,-0.28097061,-0.45,-3.63,-1.779,-4.18
4/11/14,84.34,85.44,83.91,84.11,93657425,85.69132264,86.54864956,87.46867126,87.94826408,86.63730769,71000757,69698738.4,61726574.4,53868902.3,-29.39675816,-14.52219437,35.11634713,-0.963812041,-0.58227672,-0.381535321,-2.23,-2.26,-2.94,-4.56
4/14/14,84.85,85.22,83.99,84.77,46500747,85.3842151,86.22525873,87.21165495,87.82362627,86.6003313,71272595.67,62199733.6,62984219.4,54770099.65,-32.30044082,-17.63893762,38.40479801,-1.053699792,-0.676561334,-0.377138458,-3.05,-0.78,-2.9,-4.68
4/15/14,85.06,85.54,83.28,85.0501,84631517,85.2728434,86.01159351,87.00579257,87.71486053,86.56963365,74929896.33,68826907,67578987.4,57439163.75,-36.37326909,-20.89720045,39.79927592,-1.089772534,-0.759203574,-0.33056896,-0.0499,-1.2899,-4.1599,-5.4799
4/16/14,85.83,86.18,85.091,86.18,46970899,85.57522893,86.04221287,86.92714566,87.65466992,86.56191814,59367721,69084040.6,68812915.8,57744240.15,-38.44822307,-24.12792381,45.18987611,-1.01548112,-0.810459083,-0.205022037,2.07,-1.64,-3.26,-3.86
4/17/14,85.89,86.63,85.63,86.2,53719454,85.78348595,86.07090144,86.85789369,87.59762404,86.55475144,61773956.67,65096008.4,71152953.8,58848485.95,-39.98502819,-27.23577029,45.28327252,-0.944107721,-0.837188811,-0.10691891,1.43,1.1,-2.53,-4.09
4/21/14,86.41,86.84,86,86.84,25947923,86.1356573,86.21073754,86.85618953,87.5679133,86.56039993,42212758.67,51554108,60626423.2,57005246.35,-38.83344989,-29.91430461,48.31815632,-0.826375198,-0.835026088,0.008650891,1.7899,2.73,0.47,-2.16
4/22/14,87.1,87.745,86.9898,87.53,38593408,86.6004382,86.45060344,86.92036196,87.5664265,86.57959993,39420261.67,49972640.2,56086186.9,55048151.1,-36.28965852,-31.94320734,51.44502396,-0.669674501,-0.801955771,0.13228127,1.35,2.76,1.98,-0.69
4/23/14,87.55,87.56,86.71,86.76,34376729,86.65362547,86.50685736,86.90508939,87.53480193,86.58317221,32972686.67,39921682.6,54374294.8,54680820.8,-35.63781386,-33.47558802,47.95797044,-0.600696182,-0.761703853,0.161007671,0.56,1.7099,0.42,-1.75
4/24/14,88.2,88.21,86.65,87.59,48926264,86.96575031,86.70379239,86.97031897,87.53696656,86.60310939,40632133.67,40312755.6,54698398.1,55080611.9,-35.47088316,-34.83537008,51.7541541,-0.473596973,-0.704082477,0.230485504,0.75,1.41,-0.23,0.22
4/25/14,87.08,87.17,85.98,86.19,44341588,86.70716687,86.61037559,86.89600288,87.48414434,86.59492901,42548193.67,38437182.4,51766595.4,54058466.9,-33.92631775,-35.66618425,45.6988878,-0.480301616,-0.659326305,0.179024689,-1.34,-0.01,1.09,-0.689
4/28/14,86.58,87.11,85.11,86.47,58623796,86.62811125,86.58485276,86.85543118,87.44437398,86.59245517,50630549.33,44972357,48263232.5,54994903.45,-30.44904265,-35.7714127,47.03364658,-0.457744837,-0.619010011,0.161265175,-0.29,-0.37,2.36,-0.58
4/29/14,86.75,87.32,86.31,87.16,36742661,86.8054075,86.68942498,86.88443773,87.43322206,86.60369368,46569348.33,44602207.6,47287423.9,55135821.65,-26.53194064,-35.19456268,50.27723032,-0.379812946,-0.571170598,0.191357652,-0.43,-0.37,2.39,-0.51
4/30/14,86.79,87.48,86.54,87.39,38689408,87.00027167,86.81680226,86.93258652,87.43152708,86.6192641,44685288.33,45464743.4,42693213,55136100.2,-23.31424641,-33.88866042,51.34677783,-0.296079266,-0.516152332,0.220073066,1.2,0.63,2.3399,-1.82
5/1/14,87.53,88.15,87.31,87.65,37127219,87.21684778,86.96829276,87.00091161,87.44009464,86.63967471,37519762.67,43104934.4,41708845,55260880.4,-21.85538099,-32.22937621,52.58831674,-0.206361091,-0.454194084,0.247832992,1.18,0.06,1.47,-1.79
5/2/14,87.94,88.11,87.28,87.49,40074150,87.30789852,87.06314862,87.04749146,87.44205171,86.65651284,38630259,42251446.8,40344314.6,55748634.2,-19.01532821,-30.13240621,51.71376362,-0.146480914,-0.39265145,0.246170536,0.33,1.3,1.29,-1.24
5/5/14,86.98,87.97,86.76,87.95,27924376,87.52193235,87.22439432,87.13344465,87.46197125,86.68212644,35041915,36111562.8,40541959.9,50584191.55,-15.17932235,-27.76699346,54.07825553,-0.06120179,-0.326361518,0.265159728,0.56,1.48,1.11,1.58
5/6/14,87.83,87.86,86.77,86.81,33698549,87.28462156,87.1490499,87.1026404,87.43640375,86.68465859,33899025,35502740.4,40052474,48069330.45,-13.27230793,-25.4652584,47.82761016,-0.084630376,-0.278015289,0.193384913,-0.84,-0.35,-0.72,1.26
5/7/14,87,87.08,85.53,86.56,67489143,87.04308104,87.04194992,87.05096036,87.40203498,86.68219011,43037356,41262687.4,43363715.4,48869005.1,-10.66617247,-22.96809426,46.5567303,-0.121964678,-0.246805167,0.12484049,-0.93,-0.83,-0.2,0.22
5/8/14,86.26,87.53,86.05,86.48,46556871,86.85538736,86.93977721,86.99658318,87.36587674,86.67818634,49248187.67,43148617.8,43126776.1,48912587.1,-9.65924507,-20.38693045,46.13427171,-0.156207054,-0.228685545,0.072478491,-1.47,-1.17,-1.11,-1.34
5/9/14,86.41,86.86,85.85,86.8,35081529,86.83692491,86.91436317,86.97786098,87.3436855,86.68059849,49709181,42150093.6,42200770.2,46983682.8,-6.790816994,-17.67338037,48.16058433,-0.155727924,-0.21409402,0.058366097,-0.01,-0.69,0.61,1.7
5/12/14,87.31,88.26,87.24,88.23,38951060,87.30128327,87.15356987,87.09711231,87.37844293,86.71127971,40196486.67,44355430.4,40233496.6,44248364.55,-3.453090428,-14.97378515,56.10682403,-0.039503786,-0.179175973,0.139672188,1.67,0.28,1.76,4.12
5/13/14,88.32,88.61,88.12,88.29,30311862,87.63085551,87.36019353,87.21072066,87.41419027,86.7425415,34781483.67,43678093,39590416.7,43438920.3,-1.292839826,-12.44987507,56.40875021,0.056791522,-0.131982474,0.188773997,1.81,1.48,1.13,3.52
5/14/14,88.03,88.35,87.62,87.83,26483571,87.69723701,87.44561289,87.26969965,87.43049653,86.76407533,31915497.67,35476978.6,38369833,40531523,0.688599684,-10.04959046,53.37729206,0.094894211,-0.086607137,0.181501348,1.03,1.27,0.44,2.7799
5/15/14,87.81,87.96,86.58,87.135,59680284,87.50982467,87.38913782,87.25687111,87.41890843,86.77142037,38825239,38101661.2,40625139.5,41166992.25,1.514257877,-7.712626573,49.08521553,0.068223734,-0.055640963,0.123864697,-1.095,0.655,-0.515,0.955
5/16/14,87.24,87.76,86.64,87.71,66807315,87.57654978,87.44747639,87.30002624,87.43032379,86.79000611,50990390,44446818.4,43298456,41821385.3,2.741931204,-5.536900632,52.48907871,0.092419528,-0.026028865,0.118448393,-0.58,0.91,0.22,1.51
5/19/14,87.47,88.46,87.3,88.32,32017036,87.82436652,87.60611705,87.3971666,87.46521305,86.82030302,52834878.33,43060013.6,43707722,42124840.95,3.397156965,-3.6792527,55.86042243,0.158984101,0.010973728,0.148010373,0.49,0.09,0.37,1.48
5/20/14,88.28,88.6,87.64,88,33715953,87.88291101,87.67773213,87.45457931,87.48618509,86.84366335,44180101.33,43740831.8,43709462.4,41880968.2,4.493559301,-1.902665976,53.70740009,0.183796983,0.045538379,0.138258604,0.865,-0.29,1.19,0.47
5/21/14,88.16,88.89,88.11,88.84,36837678,88.20194068,87.88905356,87.58652413,87.53927587,86.88319477,34190222.33,45811653.2,40644315.9,42004015.65,7.096645168,-0.126384212,58.25576045,0.268151269,0.090060957,0.178090312,1.13,1.01,2.28,2.08
5/22/14,88.94,89.48,88.8,89.23,30617089,88.54462712,88.13286201,87.74304564,87.60557878,86.92966616,33723573.33,39999014.2,39050337.7,41088556.9,9.987712151,1.83831151,60.21046945,0.362296066,0.144507979,0.217788087,0.91,2.095,2.75,1.64
5/23/14,89.33,89.9,89.12,89.88,22691254,88.98975141,88.45052346,87.94656511,87.69477177,86.98808862,30048673.67,31175802,37811310.2,40006040.2,13.68880143,3.886273353,63.29536131,0.483779356,0.212362254,0.271417101,1.88,2.17,3.08,3.69
5/27/14,90.28,91.02,90.2,91.001,29725231,89.66016761,88.91424647,88.23746367,87.82442777,87.06755221,27677858,30717441,36888727.3,38561111.95,16.77485333,5.909067729,67.9153915,0.662869918,0.302463787,0.360406131,2.161,2.681,2.771,4.531
5/28/14,90.97,91.1,90.645,90.72,30478074,90.01344507,89.24256529,88.4738957,87.93797963,87.13987791,27631519.67,30069865.2,36905348.5,38247882.6,19.92514675,8.030866386,65.68353748,0.773213009,0.396613631,0.376599378,1.49,2.72,2.43,3.56
5/29/14,91.05,91.31,90.86,91.3,33036099,90.44229671,89.61664433,88.74304849,88.06982356,87.22225656,31079801.33,29309549.4,37560601.3,37965217.15,24.02721357,10.36472778,68.01961686,0.89712041,0.496714987,0.400405423,1.42,2.46,3.47,3.91
5/30/14,91.33,91.45,90.83,91.31,29916899,90.73153114,89.92452718,88.98752006,88.19688931,87.30320198,31143690.67,29169511.4,34584262.8,37604701.15,28.56530882,13.06983287,68.05998854,0.984772985,0.594326587,0.390446399,0.309,2.08,4.175,3.66
6/2/14,91.43,91.44,90.64,91.22,30415405,90.8943541,90.16006769,89.2001372,88.31544267,87.38076233,31122801,30714341.6,30945071.8,37121763.9,31.93677669,15.98931742,67.23730901,1.035044684,0.682470206,0.352574478,0.5,1.34,3.51,3.73
6/3/14,90.91,91.33,90.8,91.18,21783686,90.9895694,90.34550993,89.38869556,88.42777825,87.45599476,27371996.67,29126032.6,29921736.8,36814729.4,34.02106086,19.05170781,66.8505451,1.059445078,0.757865181,0.301579898,-0.12,0.179,2.86,3.23
6/4/14,90.96,91.67,90.81,91.52,20128261,91.1663796,90.55905358,89.59167694,88.54904185,87.53647011,24109117.33,27056070,28562967.6,36136215,37.31651288,22.33400317,68.50871711,1.093611255,0.825014395,0.26859686,0.21,0.8,3.52,4.71
6/5/14,91.61,92.46,91.29,92.29,35583055,91.54091973,90.87377111,89.84866009,88.69574609,87.63059942,25831667.33,27565461.2,28437505.3,34540910.6,41.50410102,25.77474875,71.93283162,1.169341322,0.893879781,0.275461541,1.07,0.99,3.45,5.73
6/6/14,92.66,92.82,92.45,92.82,22680643,91.96727982,91.22763091,90.13164484,88.85748153,87.73335983,26130653,26118210,27643860.7,33347099.2,46.44993703,29.42097124,74.02627845,1.257627371,0.966629299,0.290998072,1.64,1.51,3.59,6.34
6/9/14,92.85,92.98,92.495,92.75,23402469,92.22818655,91.50442529,90.381012,89.01012932,87.83269923,27222055.67,24715622.8,27714982.2,32763146.2,50.12555893,33.06464699,73.24918546,1.306881371,1.034679713,0.272201658,1.23,1.53,2.87,5.95
6/10/14,92.67,92.96,92.56,92.91,20635286,92.4554577,91.75998433,90.621868,89.16306542,87.93323984,22239466,24485942.8,26805987.7,31847357.5,51.77015975,36.56417763,73.92301656,1.343340985,1.096411968,0.246929018,0.62,1.73,1.909,4.68
6/11/14,92.59,93.02,92.5,92.89,22884331,92.60030513,91.96544172,90.83788057,89.30921972,88.03139351,22307362,25037156.8,26046613.4,31475980.95,53.27178368,39.89884132,73.67320169,1.355002039,1.148129982,0.206872057,0.07,1.37,2.17,4.6
6/12/14,92.69,92.79,91.73,92.05,35275853,92.41687009,91.98081595,90.95332052,89.4167013,88.11096988,26265156.67,24975716.4,26270588.8,31915595.05,53.33530146,42.82965011,63.90514061,1.281688027,1.174841591,0.106846436,-0.7,-0.24,0.75,4.22
6/13/14,92.47,92.55,91.92,92.32,39449997,92.38458006,92.04248578,91.08348047,89.53055615,88.19431701,32536727,28329587.2,27223898.6,30904080.7,54.06744827,45.37986406,65.48903105,1.231180604,1.186109394,0.04507121,-0.59,-0.5,1.01,5.185
6/16/14,92.16,92.67,91.96,92.4,25218557,92.38972004,92.10748837,91.20886328,89.64308336,88.27759786,33314802.33,28692804.8,26704213.8,28824642.8,53.66279097,47.55246548,65.96558165,1.183960479,1.185679611,-0.001719132,-0.49,-0.35,1.18,4.69
6/17/14,92.34,92.7,92.18,92.45,19984787,92.40981336,92.16976321,91.32706678,89.75315852,88.36021968,28217780.33,28562705,26524323.9,28223030.35,52.60874912,49.41123431,66.27899471,1.137460832,1.176035855,-0.038575023,0.4,-0.46,1.27,4.13
6/18/14,92.55,93.1,91.98,92.97,34514013,92.59654224,92.31526081,91.48353661,89.87930917,88.45150246,26572452.33,30888641.4,27962899.1,28262933.35,52.21868578,50.9014516,69.43173082,1.129548449,1.166738374,-0.037189925,0.65,0.08,1.45,4.97
6/19/14,93.1,93.17,92.49,92.91,38427402,92.70102816,92.42339521,91.61939026,89.99815979,88.53978954,30975400.67,31518951.2,28247333.8,28342419.55,50.61974298,51.8130158,68.63435828,1.105690617,1.154528822,-0.048838205,0.51,0.86,0.62,4.07
6/20/14,92.7,92.87,92.53,92.77,25897494,92.72401877,92.48641426,91.72897214,90.10685941,88.62355609,32946303,28808450.6,28569018.9,28106439.8,48.56996023,52.02501812,66.70926875,1.063230029,1.136269064,-0.073039034,0.32,0.45,-0.05,3.54
6/23/14,92.735,92.82,92.51,92.79,20837926,92.74601252,92.54161167,91.83002242,90.21208061,88.70605993,28387607.33,27932324.4,28312564.6,28013773.4,46.65205084,51.67766731,66.85230605,1.019442047,1.11290366,-0.093461613,-0.18,0.39,0.04,2.91
6/24/14,92.79,93.57,92.43,92.7,31945762,92.73067501,92.57040955,91.91287742,90.30964607,88.78514785,26227060.67,30324519.4,29443612.2,28124799.95,44.70077816,50.97072915,65.48869806,0.966338163,1.083590561,-0.117252398,-0.21,0.25,-0.21,1.699
6/25/14,92.49,93.45,92.48,93.29,32818591,92.91711667,92.70124417,92.04403195,90.4265227,88.87435284,28534093,29985435,30437038.2,28241825.8,43.36150775,49.97970156,69.83282033,0.960785682,1.059029585,-0.098243903,0.52,0.32,0.4,2.57
6/26/14,93.35,93.36,92.62,93.34,22572172,93.05807778,92.8173816,92.16745748,90.54077671,88.9627815,29112175,26814389,29166670.1,27718629.45,42.12651583,48.85882299,70.175444,0.949474928,1.037118654,-0.087643726,0.55,0.43,1.29,2.04
6/27/14,93.21,93.765,93.19,93.75,22881506,93.28871852,92.98694858,92.31817582,90.6666286,89.0575779,26090756.33,26211191.4,27509821,27366859.8,41.12727684,47.56480585,72.89404743,0.962499551,1.022194833,-0.059695282,1.05,0.98,1.43,2.44
6/30/14,93.71,94.14,93.67,93.91,19764915,93.49581235,93.15477611,92.46977812,90.79381964,89.15366547,21739531,25996589.2,26964456.8,26834335.3,39.98662598,46.19718935,73.89411891,0.974498904,1.012655647,-0.038156743,0.62,1.12,1.51,2.69
7/1/14,94.21,95.19,94.2,94.94,31862487,93.97720823,93.47936227,92.70503735,90.95641495,89.26824635,24836302.67,25979934.2,28152226.8,27338275.35,40.08220697,44.94453514,79.21143815,1.054959949,1.021116508,0.033843441,1.6,2.24,2.49,3.76
7/2/14,94.98,95.24,94.91,95.1,18784391,94.35147215,93.77402368,92.93312903,91.11890848,89.38372662,23470597.67,23173094.2,26579264.6,27271081.85,40.0102909,43.72369565,79.89644465,1.118740426,1.040641291,0.078099135,1.35,1.81,2.13,3.58
7/3/14,95.41,95.7,95.15,95.7,15291700,94.80098144,94.12420119,93.19664055,91.29855913,89.50880134,21979526,21716999.8,24265694.4,26256514.1,41.05500172,42.76722152,82.25747526,1.203824955,1.073278024,0.130546931,1.79,2.36,2.79,3.41
7/7/14,95.59,95.71,95.23,95.41,23266428,95.00398762,94.35798279,93.40743669,91.4597921,89.62565676,19114173,21793984.2,24002587.8,26285803.35,41.7676157,42.08698707,77.51869438,1.233633916,1.105349203,0.128284714,0.47,1.66,2.64,2.59
7/8/14,95.24,95.3,93.87,94.26,40612448,94.75599175,94.34016774,93.48863319,91.56960418,89.71742593,26390192,25963490.8,25980040,27146302.3,41.30017304,41.55179929,62.21289015,1.151192118,1.114517786,0.036674332,-0.84,0.35,1.47,1.51
7/9/14,94.51,95.065,94.24,94.96,29928322,94.8239945,94.45286451,93.62876337,91.70256087,89.82123928,31269066,25576657.8,25778296,27610954.1,41.67371185,41.24909266,66.54320013,1.129322423,1.117478713,0.01184371,-0.74,0.02,2.26,2.05
7/10/14,93.78,95.05,93.63,94.66,44250020,94.76932967,94.49052551,93.72697638,91.81853888,89.91705633,38263596.67,30669783.6,26921438.9,28679238.55,40.74192481,40.98713436,63.20045392,1.075386651,1.109060301,-0.03367365,-0.75,-0.44,1.37,1.77
7/11/14,94.87,95.27,94.61,95.27,19570393,94.93621978,94.63224815,93.87393101,91.9538903,90.02305521,31249578.33,31525522.2,26621261,27893965.55,40.67143488,40.84162627,66.84725806,1.06953513,1.101155267,-0.031620136,1.01,-0.43,1.93,3.22
7/14/14,95.7,96.055,95.535,95.84,19579041,95.23747985,94.85183939,94.06117567,92.10628675,90.13824224,27799818,30788044.8,26291014.5,26900417.75,40.92652266,40.82155085,69.85357963,1.098232256,1.100570664,-0.002338408,0.88,0.43,2.09,3.52
7/15/14,95.98,96.13,94.83,95.51,39480119,95.3283199,94.97150496,94.19915894,92.23976571,90.24461368,26209851,30561579,28262534.9,27613495.85,40.80854495,40.90374275,66.11554493,1.081875506,1.096831633,-0.014956127,0.85,1.25,1.6,3.11
7/16/14,96.19,96.3,95.785,95.89,22061998,95.5155466,95.13850406,94.36019143,92.38291215,90.35640351,27040386,28988314.2,27282486,27717356.4,40.79617933,40.97513998,68.22419978,1.087044713,1.094874249,-0.007829536,0.62,0.93,0.95,3.44
7/17/14,95.63,95.97,94.32,94.619,43111514,95.21669773,95.04404877,94.38483986,92.47060187,90.44081136,34884543.67,28760613,29715198.3,28147231.45,39.07697156,40.88180805,55.73159259,0.977316374,1.071362674,-0.0940463,-1.221,-0.041,-0.481,1.649
7/18/14,95.14,96.17,95,96.12,36690832,95.51779849,95.23967627,94.55009321,92.61371552,90.55327054,33954781.33,32184700.8,31855111.5,28060402.95,37.98494484,40.57480236,64.09353403,0.999947261,1.057079591,-0.05713233,0.61,0.85,0.42,3.21
7/21/14,95.92,96.16,95.55,96,29754810,95.67853233,95.37791695,94.68817957,92.74651099,90.66112657,36519052,34219854.6,32503949.7,28253268.75,36.66936374,40.06497717,63.06786651,0.996709953,1.045005663,-0.048295711,0.11,0.16,0.59,3.23
7/22/14,96.44,96.76,96.345,96.61,25770404,95.98902155,95.60193205,94.87121009,92.89802036,90.77892604,30738682,31477911.6,31019745.3,28499892.65,36.90410386,39.62537025,66.04267571,1.031476051,1.042299741,-0.01082369,1.991,1.1,2.35,3.82
7/23/14,96.94,97.34,96.77,97.227,28947464,96.40168103,95.89739895,95.09557103,93.06778427,90.90661067,28157559.33,32855004.8,30921659.5,28349977.75,36.88119443,39.14611851,68.78174696,1.096179107,1.053075614,0.043103493,1.107,1.337,2.267,4.527
7/24/14,97.4,97.51,96.98,97.12,24707180,96.64112069,96.11969005,95.28837379,93.22669469,91.02964809,26475016,29174138,28967375.5,27944407.2,36.77829961,38.74975599,67.76096556,1.125844703,1.067629432,0.058215271,1.12,2.501,2.46,3.83
7/25/14,96.65,96.87,96.23,96.74,29903633,96.67408046,96.23247368,95.4266239,93.36447137,91.14272436,27852759,27816698.2,30000699.5,28310980.25,35.77805312,38.26041781,64.12141983,1.10594345,1.075292236,0.030651214,0.13,0.62,1.47,3.4
7/28/14,96.8,97.02,96.02,96.77,25603360,96.70605364,96.33020573,95.55456449,93.49802151,91.25415556,26738057.67,26986408.2,30603131.4,28447072.95,34.53641425,37.62140697,64.28451702,1.080141118,1.076262012,0.003879106,-0.457,0.77,0.93,3.02
7/29/14,96.97,97.2,96.52,96.6,27022232,96.67070243,96.37925924,95.65412977,93.61966773,91.36001387,27509741.67,27236773.8,29357342.7,28809938.8,34.1525954,36.95581201,62.54933024,1.034055061,1.067820622,-0.033765561,-0.52,-0.01,1.09,2.69
7/30/14,97.13,97.32,96.6,96.98,35348519,96.77380162,96.48848483,95.78040313,93.75144546,91.47130072,29324703.67,28516984.8,30685994.8,28984240.4,33.57826183,36.23402026,64.83429018,1.016477039,1.057551905,-0.041074866,0.24,-0.247,1.09,2.04
7/31/14,96.2,96.34,94.88,95.02,50047926,96.18920108,96.22148759,95.70798378,93.8011927,91.54157199,37472892.33,33585134,31379636,30547417.15,32.33488167,35.55981127,48.42341977,0.834768024,1.012995129,-0.178227105,-1.75,-2.1,0.401,-0.08
8/1/14,94.83,95.34,94.04,94.67,60707990,95.68280072,95.93939894,95.60912818,93.83526357,91.60352106,48701478.33,39746005.4,33781351.8,32818231.65,29.40474201,34.70179099,46.17572549,0.654970158,0.941390135,-0.286419977,-1.93,-2.07,-1.45,-1.03
8/4/14,94.9,95.69,94.52,95.32,33230537,95.56186715,95.82678095,95.58159217,93.89348853,91.67711471,47995484.33,41271440.8,34128924.5,33316437.1,27.02076834,33.73693145,50.7480323,0.558490688,0.864810245,-0.306319558,-1.66,-1.45,-0.68,-0.09
8/5/14,94.94,95.21,94.15,94.59,50331066,95.23791143,95.60191168,95.48715482,93.92080271,91.7347956,48089864.33,45933207.6,36584990.7,33802368,23.92786917,32.43930798,46.01982677,0.418303175,0.775508831,-0.357205656,-0.43,-2.01,-2.02,0.33
8/6/14,93.99,95.11,93.92,94.52,34431913,94.99860762,95.40520047,95.39504483,93.94430064,91.78994817,39331172,45749886.4,37133435.6,34027547.55,20.18519759,30.7697083,45.5812724,0.29811862,0.680030789,-0.381912169,-0.15,-2.46,-2.707,-0.44
